Class,Subject,Chapter,Question,Option A,Option B,Option C,Option D,Correct Option,Difficulty
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 461 K to 471 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),187.73 kJ mol^-1,125.15 kJ mol^-1,62.58 kJ mol^-1,250.30 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 462 K to 472 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),251.38 kJ mol^-1,188.53 kJ mol^-1,62.84 kJ mol^-1,125.69 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 463 K to 473 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),63.11 kJ mol^-1,189.34 kJ mol^-1,126.23 kJ mol^-1,252.46 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 464 K to 474 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),126.77 kJ mol^-1,253.54 kJ mol^-1,190.15 kJ mol^-1,63.38 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 465 K to 475 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),127.31 kJ mol^-1,254.62 kJ mol^-1,190.96 kJ mol^-1,63.65 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 466 K to 476 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),63.93 kJ mol^-1,191.78 kJ mol^-1,255.70 kJ mol^-1,127.85 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 467 K to 477 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),256.79 kJ mol^-1,192.59 kJ mol^-1,128.40 kJ mol^-1,64.20 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 468 K to 478 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),257.88 kJ mol^-1,64.47 kJ mol^-1,193.41 kJ mol^-1,128.94 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 469 K to 479 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),129.49 kJ mol^-1,194.23 kJ mol^-1,64.74 kJ mol^-1,258.97 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 470 K to 480 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),260.07 kJ mol^-1,65.02 kJ mol^-1,130.03 kJ mol^-1,195.05 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 471 K to 481 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),65.29 kJ mol^-1,130.58 kJ mol^-1,195.87 kJ mol^-1,261.16 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 472 K to 482 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),196.70 kJ mol^-1,65.57 kJ mol^-1,262.26 kJ mol^-1,131.13 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 473 K to 483 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),65.84 kJ mol^-1,131.68 kJ mol^-1,197.52 kJ mol^-1,263.36 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 474 K to 484 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),66.12 kJ mol^-1,264.46 kJ mol^-1,132.23 kJ mol^-1,198.35 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 475 K to 485 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),199.18 kJ mol^-1,132.79 kJ mol^-1,265.57 kJ mol^-1,66.39 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 476 K to 486 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),133.34 kJ mol^-1,200.01 kJ mol^-1,66.67 kJ mol^-1,266.68 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 477 K to 487 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),66.95 kJ mol^-1,267.79 kJ mol^-1,133.89 kJ mol^-1,200.84 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 478 K to 488 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),268.90 kJ mol^-1,201.68 kJ mol^-1,134.45 kJ mol^-1,67.23 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 479 K to 489 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),135.01 kJ mol^-1,202.51 kJ mol^-1,270.02 kJ mol^-1,67.50 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 480 K to 490 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),135.57 kJ mol^-1,203.35 kJ mol^-1,271.13 kJ mol^-1,67.78 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 481 K to 491 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),68.06 kJ mol^-1,272.25 kJ mol^-1,204.19 kJ mol^-1,136.13 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 482 K to 492 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),68.34 kJ mol^-1,136.69 kJ mol^-1,273.37 kJ mol^-1,205.03 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 483 K to 493 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),137.25 kJ mol^-1,68.62 kJ mol^-1,205.87 kJ mol^-1,274.50 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 484 K to 494 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),137.81 kJ mol^-1,206.72 kJ mol^-1,275.62 kJ mol^-1,68.91 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 485 K to 495 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),207.56 kJ mol^-1,138.38 kJ mol^-1,276.75 kJ mol^-1,69.19 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 486 K to 496 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),277.88 kJ mol^-1,138.94 kJ mol^-1,69.47 kJ mol^-1,208.41 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 487 K to 497 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),279.02 kJ mol^-1,69.75 kJ mol^-1,139.51 kJ mol^-1,209.26 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 488 K to 498 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),210.11 kJ mol^-1,70.04 kJ mol^-1,280.15 kJ mol^-1,140.08 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 489 K to 499 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),210.97 kJ mol^-1,70.32 kJ mol^-1,281.29 kJ mol^-1,140.64 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 490 K to 500 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),141.21 kJ mol^-1,70.61 kJ mol^-1,282.43 kJ mol^-1,211.82 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 491 K to 501 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),283.57 kJ mol^-1,212.68 kJ mol^-1,70.89 kJ mol^-1,141.79 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 492 K to 502 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),142.36 kJ mol^-1,213.54 kJ mol^-1,284.72 kJ mol^-1,71.18 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 493 K to 503 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),285.86 kJ mol^-1,214.40 kJ mol^-1,142.93 kJ mol^-1,71.47 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 494 K to 504 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),215.26 kJ mol^-1,143.51 kJ mol^-1,287.01 kJ mol^-1,71.75 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 495 K to 505 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),144.08 kJ mol^-1,288.16 kJ mol^-1,216.12 kJ mol^-1,72.04 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 496 K to 506 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),216.99 kJ mol^-1,289.32 kJ mol^-1,144.66 kJ mol^-1,72.33 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 497 K to 507 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),217.86 kJ mol^-1,145.24 kJ mol^-1,72.62 kJ mol^-1,290.47 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 498 K to 508 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),72.91 kJ mol^-1,145.82 kJ mol^-1,218.72 kJ mol^-1,291.63 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 499 K to 509 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),146.40 kJ mol^-1,219.60 kJ mol^-1,292.79 kJ mol^-1,73.20 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 500 K to 510 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),146.98 kJ mol^-1,220.47 kJ mol^-1,73.49 kJ mol^-1,293.96 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 501 K to 511 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),73.78 kJ mol^-1,295.12 kJ mol^-1,147.56 kJ mol^-1,221.34 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 502 K to 512 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),296.29 kJ mol^-1,74.07 kJ mol^-1,222.22 kJ mol^-1,148.15 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 503 K to 513 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),223.10 kJ mol^-1,297.46 kJ mol^-1,148.73 kJ mol^-1,74.37 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 504 K to 514 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),223.97 kJ mol^-1,74.66 kJ mol^-1,149.32 kJ mol^-1,298.63 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 505 K to 515 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),149.90 kJ mol^-1,299.81 kJ mol^-1,74.95 kJ mol^-1,224.86 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 506 K to 516 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),75.25 kJ mol^-1,150.49 kJ mol^-1,300.98 kJ mol^-1,225.74 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 507 K to 517 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),302.16 kJ mol^-1,151.08 kJ mol^-1,226.62 kJ mol^-1,75.54 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 508 K to 518 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),303.35 kJ mol^-1,227.51 kJ mol^-1,75.84 kJ mol^-1,151.67 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 509 K to 519 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),304.53 kJ mol^-1,76.13 kJ mol^-1,152.26 kJ mol^-1,228.40 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 510 K to 520 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),305.72 kJ mol^-1,229.29 kJ mol^-1,76.43 kJ mol^-1,152.86 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 511 K to 521 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),153.45 kJ mol^-1,230.18 kJ mol^-1,76.73 kJ mol^-1,306.90 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 512 K to 522 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),77.02 kJ mol^-1,308.09 kJ mol^-1,231.07 kJ mol^-1,154.05 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 513 K to 523 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),154.64 kJ mol^-1,309.29 kJ mol^-1,231.97 kJ mol^-1,77.32 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 514 K to 524 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),77.62 kJ mol^-1,155.24 kJ mol^-1,310.48 kJ mol^-1,232.86 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 515 K to 525 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),233.76 kJ mol^-1,311.68 kJ mol^-1,155.84 kJ mol^-1,77.92 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 516 K to 526 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),156.44 kJ mol^-1,78.22 kJ mol^-1,234.66 kJ mol^-1,312.88 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 517 K to 527 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),314.08 kJ mol^-1,78.52 kJ mol^-1,235.56 kJ mol^-1,157.04 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 518 K to 528 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),315.29 kJ mol^-1,78.82 kJ mol^-1,236.47 kJ mol^-1,157.64 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 519 K to 529 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),237.37 kJ mol^-1,158.25 kJ mol^-1,316.49 kJ mol^-1,79.12 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 520 K to 530 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),238.28 kJ mol^-1,317.70 kJ mol^-1,158.85 kJ mol^-1,79.43 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 521 K to 531 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),79.73 kJ mol^-1,159.46 kJ mol^-1,318.92 kJ mol^-1,239.19 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 522 K to 532 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),240.10 kJ mol^-1,320.13 kJ mol^-1,80.03 kJ mol^-1,160.06 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 523 K to 533 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),241.01 kJ mol^-1,321.35 kJ mol^-1,160.67 kJ mol^-1,80.34 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 524 K to 534 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),322.56 kJ mol^-1,161.28 kJ mol^-1,80.64 kJ mol^-1,241.92 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 525 K to 535 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),323.79 kJ mol^-1,80.95 kJ mol^-1,242.84 kJ mol^-1,161.89 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 526 K to 536 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),325.01 kJ mol^-1,243.76 kJ mol^-1,81.25 kJ mol^-1,162.50 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 527 K to 537 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),244.68 kJ mol^-1,163.12 kJ mol^-1,81.56 kJ mol^-1,326.23 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 528 K to 538 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),245.60 kJ mol^-1,163.73 kJ mol^-1,81.87 kJ mol^-1,327.46 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 529 K to 539 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),246.52 kJ mol^-1,164.35 kJ mol^-1,328.69 kJ mol^-1,82.17 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 530 K to 540 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),329.92 kJ mol^-1,164.96 kJ mol^-1,82.48 kJ mol^-1,247.44 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 531 K to 541 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),248.37 kJ mol^-1,165.58 kJ mol^-1,82.79 kJ mol^-1,331.16 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 532 K to 542 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),83.10 kJ mol^-1,249.30 kJ mol^-1,166.20 kJ mol^-1,332.40 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 533 K to 543 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),333.63 kJ mol^-1,250.23 kJ mol^-1,166.82 kJ mol^-1,83.41 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 534 K to 544 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),167.44 kJ mol^-1,334.88 kJ mol^-1,83.72 kJ mol^-1,251.16 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 535 K to 545 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),84.03 kJ mol^-1,168.06 kJ mol^-1,336.12 kJ mol^-1,252.09 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 536 K to 546 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),253.02 kJ mol^-1,84.34 kJ mol^-1,168.68 kJ mol^-1,337.37 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 537 K to 547 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),253.96 kJ mol^-1,338.61 kJ mol^-1,169.31 kJ mol^-1,84.65 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 538 K to 548 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),254.90 kJ mol^-1,84.97 kJ mol^-1,339.87 kJ mol^-1,169.93 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 539 K to 549 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),255.84 kJ mol^-1,341.12 kJ mol^-1,170.56 kJ mol^-1,85.28 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 540 K to 550 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),171.19 kJ mol^-1,85.59 kJ mol^-1,256.78 kJ mol^-1,342.37 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 541 K to 551 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),171.82 kJ mol^-1,257.72 kJ mol^-1,343.63 kJ mol^-1,85.91 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 542 K to 552 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),172.45 kJ mol^-1,258.67 kJ mol^-1,344.89 kJ mol^-1,86.22 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 543 K to 553 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),259.62 kJ mol^-1,86.54 kJ mol^-1,346.15 kJ mol^-1,173.08 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 544 K to 554 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),86.85 kJ mol^-1,260.56 kJ mol^-1,173.71 kJ mol^-1,347.42 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 545 K to 555 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),348.68 kJ mol^-1,174.34 kJ mol^-1,261.51 kJ mol^-1,87.17 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 546 K to 556 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),87.49 kJ mol^-1,174.98 kJ mol^-1,349.95 kJ mol^-1,262.47 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 547 K to 557 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),175.61 kJ mol^-1,263.42 kJ mol^-1,87.81 kJ mol^-1,351.23 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 548 K to 558 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),264.37 kJ mol^-1,88.12 kJ mol^-1,352.50 kJ mol^-1,176.25 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 549 K to 559 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),176.89 kJ mol^-1,353.78 kJ mol^-1,88.44 kJ mol^-1,265.33 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 550 K to 560 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),266.29 kJ mol^-1,177.53 kJ mol^-1,88.76 kJ mol^-1,355.05 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 551 K to 561 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),267.25 kJ mol^-1,89.08 kJ mol^-1,356.33 kJ mol^-1,178.17 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 552 K to 562 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),357.62 kJ mol^-1,178.81 kJ mol^-1,268.21 kJ mol^-1,89.40 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 553 K to 563 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),358.90 kJ mol^-1,269.18 kJ mol^-1,89.73 kJ mol^-1,179.45 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 554 K to 564 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),180.10 kJ mol^-1,270.14 kJ mol^-1,90.05 kJ mol^-1,360.19 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 555 K to 565 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),90.37 kJ mol^-1,271.11 kJ mol^-1,361.48 kJ mol^-1,180.74 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 556 K to 566 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),181.39 kJ mol^-1,362.77 kJ mol^-1,90.69 kJ mol^-1,272.08 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 557 K to 567 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),182.03 kJ mol^-1,273.05 kJ mol^-1,364.07 kJ mol^-1,91.02 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 558 K to 568 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),365.36 kJ mol^-1,274.02 kJ mol^-1,91.34 kJ mol^-1,182.68 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 559 K to 569 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),183.33 kJ mol^-1,91.67 kJ mol^-1,366.66 kJ mol^-1,275.00 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 560 K to 570 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),275.97 kJ mol^-1,183.98 kJ mol^-1,91.99 kJ mol^-1,367.97 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 561 K to 571 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),276.95 kJ mol^-1,369.27 kJ mol^-1,184.63 kJ mol^-1,92.32 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 562 K to 572 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),92.64 kJ mol^-1,277.93 kJ mol^-1,370.57 kJ mol^-1,185.29 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 563 K to 573 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),371.88 kJ mol^-1,185.94 kJ mol^-1,278.91 kJ mol^-1,92.97 kJ mol^-1,B,hard
