Class,Subject,Chapter,Question,Option A,Option B,Option C,Option D,Correct Option,Difficulty
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q93: The phenomenon of producing seeds without fertilization is known as:,Polyembryony,Apomixis,Parthenocarpy,Amphimixis,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q94: The correct sequence of embryogeny in dicotyledons is:,Zygote -> Heart-shaped -> Globular -> Mature embryo,Zygote -> Proembryo -> Globular -> Heart-shaped -> Mature embryo,Proembryo -> Zygote -> Heart-shaped -> Globular,Globular -> Zygote -> Proembryo -> Mature embryo,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q95: Double fertilization is exhibited by:,Algae,Fungi,Angiosperms,Gymnosperms,C,neet
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q96: The three cells located at the chalazal end of the embryo sac are called:,Synergids,Antipodals,Polar cells,Secondary nuclei,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q97: In the grass family, the single shield-shaped cotyledon is known as the:",Coleoptile,Scutellum,Epiblast,Coleorhiza,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q98: Seed coat is not thin, membranous in:",Groundnut,Gram,Maize,Coconut,D,neet
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q99: The intine of a pollen grain is primarily composed of:,Sporopollenin and cellulose,Cellulose and pectin,Lignin and suberin,Pectin and sporopollenin,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q100: The tallest flower, Amorphophallus, provides which specific floral reward to its pollinators?",Edible pollen,Safe place to lay eggs,Excessive nectar,Aromatic oils,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q101: The portion of the embryonal axis above the level of cotyledons is the:,Hypocotyl,Epicotyl,Radicle,Root cap,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q102: The basal part of the ovule, opposite to the micropylar end, is called the:",Hilum,Nucellus,Chalaza,Funiculus,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q103: Which of the following is a naturally occurring parthenocarpic fruit?,Apple,Strawberry,Banana,Mango,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q104: Endosperm is completely consumed by the developing embryo before seed maturation in:,"Pea, groundnut, and beans",Castor and coconut,Wheat and maize,Rice and barley,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q105: The body of the ovule fuses with the funicle in the region called:,Chalaza,Micropyle,Hilum,Integument,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q106: A multicarpellary, syncarpous gynoecium is found in:",Papaver,Michelia,Lotus,Rose,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q107: Fruits that develop without fertilization are called:,Apomictic fruits,Parthenocarpic fruits,False fruits,Fleshy fruits,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q108: A typical mature angiosperm embryo sac is:,8-nucleate and 8-celled,7-nucleate and 8-celled,8-nucleate and 7-celled,7-nucleate and 7-celled,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q109: The three cells located at the chalazal end of the embryo sac are called:,Synergids,Antipodals,Polar cells,Secondary nuclei,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q110: Cleistogamous flowers are strictly autogamous because:,They lack anthers,They are exposed to wind,There is no chance of cross-pollen landing on the stigma,They require insect pollinators,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q111: Remnants of the nucellus that are persistent in some seeds (like black pepper and beet) are called:,Endosperm,Perisperm,Pericarp,Aril,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q112: Male gametophyte in angiosperms produces:,Single sperm and two vegetative cells,Three sperms,Two sperms and a vegetative cell,Single sperm and a vegetative cell,C,neet
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q113: Fill in the blank: If hybrid seeds are produced every year, it is an expensive process. If hybrids are made into ________, there is no segregation of characters in the progeny.",Clones,Apomicts,Parthenocarps,Mutants,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q114: Which is the most common abiotic pollinating agent?,Water,Wind,Insects,Birds,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q115: Which of the following plants produces both chasmogamous and cleistogamous flowers?,Viola (Common pansy),Wheat,Maize,Papaya,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q116: The tallest flower, Amorphophallus, provides which specific floral reward to its pollinators?",Edible pollen,Safe place to lay eggs,Excessive nectar,Aromatic oils,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q117: The primary function of the tapetum is to:,Dehisce the anther,Protect the microspores,Nourish the developing pollen grains,Form the pollen tube,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q118: Fill in the blank: The hard outer layer of a pollen grain, called the exine, is made up of ________.",Cellulose,Sporopollenin,Pectin,Chitin,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q119: Male gametophyte in angiosperms produces:,Single sperm and two vegetative cells,Three sperms,Two sperms and a vegetative cell,Single sperm and a vegetative cell,C,neet
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q120: Cleistogamous flowers are strictly autogamous because:,They lack anthers,They are exposed to wind,There is no chance of cross-pollen landing on the stigma,They require insect pollinators,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q121: Insect-pollinated flowers are usually:,"Small, colorless, and nectarless","Large, colorful, fragrant, and rich in nectar",Microscopic and dry,Green and odorless,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q122: In monocot embryos, the root cap is enclosed in an undifferentiated sheath called:",Coleoptile,Scutellum,Coleorhiza,Epiblast,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q123: The fusion of the second male gamete with the two polar nuclei is termed:,Syngamy,Plasmogamy,Triple fusion,Karyogamy,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q124: In many Citrus and Mango varieties, apomictic embryos arise from:",Synergids,Antipodals,Cells of the nucellus that start dividing and protrude into the embryo sac,The polar nuclei,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q125: Which of the following is a naturally occurring parthenocarpic fruit?,Apple,Strawberry,Banana,Mango,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q126: Double fertilization is exhibited by:,Algae,Fungi,Angiosperms,Gymnosperms,C,neet
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q127: How many microsporangia are typically found in an angiosperm anther?,Two,Three,Four,Eight,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q128: Cleistogamous flowers are invariably autogamous because:,They are wind pollinated,They never open,They produce light pollen,They have exposed stigmas,B,neet
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q129: In many Citrus and Mango varieties, apomictic embryos arise from:",Synergids,Antipodals,Cells of the nucellus that start dividing and protrude into the embryo sac,The polar nuclei,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q130: The white kernel of a mature coconut represents:,Free-nuclear endosperm,Cellular endosperm,Embryo,Seed coat,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q131: The only type of pollination that brings genetically different types of pollen grains to the stigma is:,Autogamy,Geitonogamy,Xenogamy,Cleistogamy,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q132: Transfer of pollen grains from the anther to the stigma of the same flower is called:,Geitonogamy,Xenogamy,Autogamy,Allogamy,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q133: The mass of cells enclosed within the integuments that contains abundant reserve food materials is the:,Endosperm,Nucellus,Embryo sac,Synergids,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q134: Why is emasculation not required in plants bearing unisexual female flowers?,Because they don't produce ovules,Because pollen grains cannot land on them,Because there are no anthers in the female flower to cause self-pollination,Because they are apomictic,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q135: Which of the following plants produces both chasmogamous and cleistogamous flowers?,Viola (Common pansy),Wheat,Maize,Papaya,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q136: Remnants of the nucellus that are persistent in some seeds (like black pepper and beet) are called:,Endosperm,Perisperm,Pericarp,Aril,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q137: Wind pollinated flowers generally have:,Single ovule in each ovary and numerous flowers in an inflorescence,Multiple ovules in an ovary and single flowers,"Large, colorful, and fragrant petals",Nectar glands,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,"Q506: Read the following carefully: 'The exine is composed of sporopollenin.'. Based on this, what is the primary chemical component of the exine?",Lignin,Sporopollenin,Pectin,Cellulose,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Q507: Read the following carefully: 'The intine is composed of pectin and cellulose.'. Based on this, the inner layer of pollen, intine, consists of:",Sporopollenin,Lignin,Pectin and cellulose,Chitin,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,"Q508: Read the following carefully: 'Vegetative cell is larger with abundant food reserve.'. Based on this, which pollen cell stores abundant food?",Sperm cell,Generative cell,Male gamete,Vegetative cell,D,neet
12,Biology,Sexual Reproduction in Flowering Plants,"Q509: Read the following carefully: 'Generative cell divides to form two male gametes.'. Based on this, what is the fate of the generative cell?",Forms two male gametes,Nourishes the vegetative cell,Forms the pollen tube,Degenerates,A,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Q510: Read the following carefully: 'Parthenium causes pollen allergy.'. Based on this, which weed is notorious for causing pollen allergies?",Parthenium,Neem,Mango,Tulsi,A,moderate
