Class,Subject,Chapter,Question,Option A,Option B,Option C,Option D,Correct Option,Difficulty
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 10 µF capacitor when it is connected across a 200 V battery.,0.1000 J,0.0020 J,0.4000 J,0.2000 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 10 µF capacitor when it is connected across a 250 V battery.,0.1562 J,0.0025 J,0.6250 J,0.3125 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 10 µF capacitor when it is connected across a 500 V battery.,2.5000 J,0.6250 J,1.2500 J,0.0050 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 11 µF capacitor when it is connected across a 5 V battery.,0.0003 J,0.0001 J,0.5232 J,0.5712 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 11 µF capacitor when it is connected across a 10 V battery.,0.0001 J,0.0011 J,0.0006 J,0.0003 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 11 µF capacitor when it is connected across a 12 V battery.,0.0004 J,0.0016 J,0.0001 J,0.0008 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 11 µF capacitor when it is connected across a 24 V battery.,0.0016 J,0.0032 J,0.0003 J,0.0063 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 11 µF capacitor when it is connected across a 50 V battery.,0.0275 J,0.0069 J,0.0138 J,0.0006 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 11 µF capacitor when it is connected across a 100 V battery.,0.0275 J,0.0011 J,0.1100 J,0.0550 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 11 µF capacitor when it is connected across a 200 V battery.,0.4400 J,0.0022 J,0.1100 J,0.2200 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 11 µF capacitor when it is connected across a 250 V battery.,0.6875 J,0.1719 J,0.0027 J,0.3438 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 11 µF capacitor when it is connected across a 500 V battery.,0.0055 J,1.3750 J,0.6875 J,2.7500 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 12 µF capacitor when it is connected across a 5 V battery.,0.0002 J,0.0003 J,0.0001 J,0.7623 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 2 µF and 3 µF are connected in series. What is the equivalent capacitance?,1.20 µF,1.00 µF,5.00 µF,6.00 µF,A,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 2 µF and 4 µF are connected in series. What is the equivalent capacitance?,6.00 µF,8.00 µF,2.00 µF,1.33 µF,D,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 2 µF and 6 µF are connected in series. What is the equivalent capacitance?,12.00 µF,8.00 µF,4.00 µF,1.50 µF,D,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 2 µF and 8 µF are connected in series. What is the equivalent capacitance?,6.00 µF,1.60 µF,10.00 µF,16.00 µF,B,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 2 µF and 12 µF are connected in series. What is the equivalent capacitance?,14.00 µF,10.00 µF,24.00 µF,1.71 µF,D,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 2 µF and 16 µF are connected in series. What is the equivalent capacitance?,1.78 µF,14.00 µF,32.00 µF,18.00 µF,A,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 2 µF and 24 µF are connected in series. What is the equivalent capacitance?,26.00 µF,1.85 µF,48.00 µF,22.00 µF,B,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 3 µF and 4 µF are connected in series. What is the equivalent capacitance?,1.00 µF,1.71 µF,7.00 µF,12.00 µF,B,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 3 µF and 6 µF are connected in series. What is the equivalent capacitance?,3.00 µF,18.00 µF,2.00 µF,9.00 µF,C,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 3 µF and 8 µF are connected in series. What is the equivalent capacitance?,24.00 µF,5.00 µF,11.00 µF,2.18 µF,D,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 3 µF and 12 µF are connected in series. What is the equivalent capacitance?,15.00 µF,9.00 µF,36.00 µF,2.40 µF,D,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 3 µF and 16 µF are connected in series. What is the equivalent capacitance?,19.00 µF,2.53 µF,48.00 µF,13.00 µF,B,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 3 µF and 24 µF are connected in series. What is the equivalent capacitance?,2.67 µF,72.00 µF,21.00 µF,27.00 µF,A,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 4 µF and 6 µF are connected in series. What is the equivalent capacitance?,2.40 µF,2.00 µF,24.00 µF,10.00 µF,A,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 4 µF and 8 µF are connected in series. What is the equivalent capacitance?,4.00 µF,12.00 µF,2.67 µF,32.00 µF,C,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 4 µF and 12 µF are connected in series. What is the equivalent capacitance?,48.00 µF,16.00 µF,8.00 µF,3.00 µF,D,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 4 µF and 16 µF are connected in series. What is the equivalent capacitance?,20.00 µF,64.00 µF,3.20 µF,12.00 µF,C,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 4 µF and 24 µF are connected in series. What is the equivalent capacitance?,96.00 µF,3.43 µF,20.00 µF,28.00 µF,B,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 6 µF and 8 µF are connected in series. What is the equivalent capacitance?,14.00 µF,3.43 µF,2.00 µF,48.00 µF,B,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 6 µF and 12 µF are connected in series. What is the equivalent capacitance?,4.00 µF,72.00 µF,18.00 µF,6.00 µF,A,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 6 µF and 16 µF are connected in series. What is the equivalent capacitance?,4.36 µF,10.00 µF,22.00 µF,96.00 µF,A,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 6 µF and 24 µF are connected in series. What is the equivalent capacitance?,30.00 µF,4.80 µF,144.00 µF,18.00 µF,B,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 8 µF and 12 µF are connected in series. What is the equivalent capacitance?,20.00 µF,96.00 µF,4.00 µF,4.80 µF,D,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 8 µF and 16 µF are connected in series. What is the equivalent capacitance?,24.00 µF,5.33 µF,8.00 µF,128.00 µF,B,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 8 µF and 24 µF are connected in series. What is the equivalent capacitance?,6.00 µF,32.00 µF,192.00 µF,16.00 µF,A,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 12 µF and 16 µF are connected in series. What is the equivalent capacitance?,192.00 µF,4.00 µF,28.00 µF,6.86 µF,D,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 12 µF and 24 µF are connected in series. What is the equivalent capacitance?,8.00 µF,36.00 µF,12.00 µF,288.00 µF,A,moderate
12,Physics,Electrostatic Potential and Capacitance,Two capacitors of 16 µF and 24 µF are connected in series. What is the equivalent capacitance?,9.60 µF,8.00 µF,384.00 µF,40.00 µF,A,moderate
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.01 m^2 and plate separation of 1 mm in vacuum.,177.00 pF,44.25 pF,0.89 pF,88.50 pF,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.01 m^2 and plate separation of 2 mm in vacuum.,88.50 pF,22.12 pF,1.77 pF,44.25 pF,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.01 m^2 and plate separation of 3 mm in vacuum.,29.50 pF,2.65 pF,14.75 pF,59.00 pF,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.01 m^2 and plate separation of 4 mm in vacuum.,22.12 pF,3.54 pF,11.06 pF,44.25 pF,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.01 m^2 and plate separation of 5 mm in vacuum.,35.40 pF,17.70 pF,8.85 pF,4.42 pF,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.01 m^2 and plate separation of 10 mm in vacuum.,237.98 pF,8.85 pF,4.42 pF,17.70 pF,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.02 m^2 and plate separation of 1 mm in vacuum.,0.44 pF,177.00 pF,354.00 pF,88.50 pF,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.02 m^2 and plate separation of 2 mm in vacuum.,44.25 pF,177.00 pF,0.89 pF,88.50 pF,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.02 m^2 and plate separation of 3 mm in vacuum.,59.00 pF,1.33 pF,118.00 pF,29.50 pF,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.02 m^2 and plate separation of 4 mm in vacuum.,1.77 pF,44.25 pF,22.12 pF,88.50 pF,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.02 m^2 and plate separation of 5 mm in vacuum.,35.40 pF,2.21 pF,17.70 pF,70.80 pF,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.02 m^2 and plate separation of 10 mm in vacuum.,8.85 pF,4.42 pF,35.40 pF,17.70 pF,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.05 m^2 and plate separation of 1 mm in vacuum.,221.25 pF,442.50 pF,885.00 pF,0.18 pF,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.05 m^2 and plate separation of 2 mm in vacuum.,442.50 pF,0.35 pF,110.62 pF,221.25 pF,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.05 m^2 and plate separation of 3 mm in vacuum.,73.75 pF,0.53 pF,295.00 pF,147.50 pF,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.05 m^2 and plate separation of 4 mm in vacuum.,55.31 pF,110.62 pF,221.25 pF,0.71 pF,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.05 m^2 and plate separation of 5 mm in vacuum.,88.50 pF,177.00 pF,44.25 pF,0.89 pF,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.05 m^2 and plate separation of 10 mm in vacuum.,88.50 pF,44.25 pF,22.12 pF,1.77 pF,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.1 m^2 and plate separation of 1 mm in vacuum.,0.09 pF,885.00 pF,442.50 pF,1770.00 pF,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.1 m^2 and plate separation of 2 mm in vacuum.,221.25 pF,0.18 pF,442.50 pF,885.00 pF,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.1 m^2 and plate separation of 3 mm in vacuum.,295.00 pF,0.27 pF,147.50 pF,590.00 pF,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.1 m^2 and plate separation of 4 mm in vacuum.,221.25 pF,442.50 pF,110.62 pF,0.35 pF,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.1 m^2 and plate separation of 5 mm in vacuum.,88.50 pF,177.00 pF,0.44 pF,354.00 pF,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.1 m^2 and plate separation of 10 mm in vacuum.,177.00 pF,88.50 pF,0.89 pF,44.25 pF,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.2 m^2 and plate separation of 1 mm in vacuum.,885.00 pF,1770.00 pF,3540.00 pF,0.04 pF,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.2 m^2 and plate separation of 2 mm in vacuum.,442.50 pF,885.00 pF,1770.00 pF,0.09 pF,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.2 m^2 and plate separation of 3 mm in vacuum.,295.00 pF,0.13 pF,590.00 pF,1180.00 pF,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.2 m^2 and plate separation of 4 mm in vacuum.,0.18 pF,885.00 pF,442.50 pF,221.25 pF,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.2 m^2 and plate separation of 5 mm in vacuum.,0.22 pF,354.00 pF,177.00 pF,708.00 pF,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.2 m^2 and plate separation of 10 mm in vacuum.,354.00 pF,0.44 pF,177.00 pF,88.50 pF,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.25 m^2 and plate separation of 1 mm in vacuum.,2212.50 pF,0.04 pF,1106.25 pF,4425.00 pF,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.25 m^2 and plate separation of 2 mm in vacuum.,0.07 pF,553.12 pF,2212.50 pF,1106.25 pF,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.25 m^2 and plate separation of 3 mm in vacuum.,368.75 pF,1475.00 pF,0.11 pF,737.50 pF,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.25 m^2 and plate separation of 4 mm in vacuum.,1106.25 pF,276.56 pF,553.12 pF,0.14 pF,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.25 m^2 and plate separation of 5 mm in vacuum.,221.25 pF,885.00 pF,442.50 pF,0.18 pF,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.25 m^2 and plate separation of 10 mm in vacuum.,442.50 pF,0.35 pF,110.62 pF,221.25 pF,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.5 m^2 and plate separation of 1 mm in vacuum.,8850.00 pF,0.02 pF,4425.00 pF,2212.50 pF,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.5 m^2 and plate separation of 2 mm in vacuum.,0.04 pF,2212.50 pF,4425.00 pF,1106.25 pF,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.5 m^2 and plate separation of 3 mm in vacuum.,1475.00 pF,737.50 pF,2950.00 pF,0.05 pF,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.5 m^2 and plate separation of 4 mm in vacuum.,0.07 pF,553.12 pF,1106.25 pF,2212.50 pF,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.5 m^2 and plate separation of 5 mm in vacuum.,885.00 pF,0.09 pF,1770.00 pF,442.50 pF,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the capacitance of a parallel plate capacitor having an area of 0.5 m^2 and plate separation of 10 mm in vacuum.,885.00 pF,442.50 pF,0.18 pF,221.25 pF,B,hard
